medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total,nextpickuptime,key,trippolyline,nextpolyline
9AAAA2F956089FE51E971AC4941548CB,3/15/13 5:32,3/15/13 5:47,1,-74.002563,40.734241,-73.954102,40.719246,16,CSH,0.5,0.5,0,0,17,3/15/13 6:16,5,y{rwFlrtbMdB|@PFpAl@rAn@tAn@XN??bBy@t@]`Ae@j@YtBeAvAo@ZQVIpA_DHU??vEtDTR??hAwCjAwCfAoCjA}CjAwChAuCd@gAL]JYLg@j@uDBMF[Dg@DU`@uAh@}BDWn@qCTy@`@cB??vFzA|A`@rCp@hCv@pBl@LF??NWJWj@wCJa@Hg@b@sBFc@Jc@\cBRaAZwAFYF[Z}Ad@_CFWn@cDn@}CDSDMFUd@gBz@oCFQ??@GDK?CBI@GBIlKgh@??`@_CBKF_@Nw@TqA@Ah@sCBKBSFYF]t@}DDOFWfIqa@XuALm@Lm@n@}CF]x@{D^eBhAgF~AuHJc@VmATq@d@wBVmAVmA??FEBEBC@CHQFKBEDGDEFEFGJAD?F?B?B@BBBBBBBDJZ??Mn@}@nDw@dDStC??c@G{@g@wAs@gCsAgBeAGCECECuC}A{BoAyBmAkAqAuAwAu@{@uB}BoBuBoBuBmBwBqBsBiByBmBsBqByB??~C{F,k~owF`dkbM@E|CyF??lBtBlBtBlBtBnBxBlBtBnBtBtA|ALf@VpB??lB`Ad@X~Ax@bBz@|BnAtC|A~BpA??VLl@XJFFFBHBD@B@F?D@F?XCZCRCXCRETCH?JARUfAcEzReAzE??_@xBI`@Mn@_@fBQz@Mp@_@lBqDhRcC`Mo@dDKn@G\EPMl@Ml@I`@G^IZI\GXABCLCJMd@GX[rAS|@c@bBIZk@jCaBdIu@lDCNo@xCq@dDs@hDq@dD[tAYtA??K`@Sv@Qj@CFCFEFs@bDG`@I\GXG\Ih@m@bDo@vC[~AIXEVo@zCu@lD]jBMh@??\PdAd@XL~@b@??q@fDCFCDADCBIJOPCBADy@jC_AxCaA~Ci@hBW|@o@nBaAbDiAdD??fA|@pB~AlA`At@l@p@j@jBxAj@d@fBvArBdBtB`BnBzAv@p@`Ax@jBxAdBtAjB~AdBnAnBtAdB~AlBvARN|AhAvBjB|AvA??oBtG??uAo@
21B98CAC5B31414B9446D381D38EEC7F,5/30/13 8:52,5/30/13 9:09,2,-73.98703,40.751003,-73.95752,40.773369,13,CSH,0,0.5,0,0,13.5,5/30/13 9:11,5,odvwFhqqbMWO{BwA{BwA}ByAwB_B}BwAIIeBeAUOeCcB}B{A{B{A{BwA_CyA{ByA{B}A{ByAaC{AyByA_CyAyB_B}B{A{BwAgCcB??xAsEvDqLdCaI|BoHPg@~BmHfC}H??iCaBYSaBgASOi@]i@]SO}BwA}B}A{BuA}B_B{B}AgBiAUO{B{A}ByA{B}A}BwA{B}AiCeBgC_B_CyA{B_B_C{A}B}A_C}A??ZaA,cqzwF`ykbM`D_K??~B|AFD
EEC9C6596BD11B4F213367BEF164ED40,9/9/13 0:59,9/9/13 1:06,1,-74.00386,40.737541,-73.995956,40.726669,7.5,CRD,0.5,0.5,1.7,0,10.2,9/9/13 1:10,5,spswFb{tbMCm@EyAOmE?S?IAG@K?UDSFUHW`A{C??\T`BfANDjCjAr@\|Ar@rCtA|BjAPFpAl@rAn@tAn@XN??bBy@t@]`Ae@j@YtBeAvAo@ZQVIpA_DHUfAsCjAyCfAoCjA_DjAwChAwC|@aC,ilqwF`jsbMNa@z@sBTm@HGTi@JY??MKs@e@y@k@QIQKqBwAmB{A??`AoCTk@
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 7:14,2/6/13 7:19,1,-73.977249,40.755196,-73.979019,40.762371,5,CRD,0,0.5,1.1,0,6.6,2/6/13 7:24,5,k_wwFntobMz@mC??_CuA??q@pBY`A??}B{A{B{A}ByA}B{A}ByA{B{A{ByA}B{A??gC~HqF~P]dAqC|Iw@dCe@vA??|BtA??|AaFhBuFL_@,ylxwFd_pbMX}@??}B{A{BwAgCcB??wApEKZo@nB{AzE{ClJqAdE??aAk@]Si@_@eAo@??BO@E@G?E?G@E?G?GAC?EAEAEACACCEACEECEMKECEAEAA?A?A?A?C?A?A?A?K@C@A@C?A@GDA@A?A@A@A@K?M?E?CAC?EAEAEAEAGCECIEKGaBgA_@WIGCAEEIG[Y_@W{@g@GC{@k@KGoBsA}ByAg@]}@k@[SuBuAaC_B{ByAIGQM
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 5:42,10/9/13 5:48,1,-73.952705,40.780819,-73.976135,40.788239,7,CSH,0.5,0.5,0,0,8,10/9/13 5:50,5,a_|wFl{jbM{BbHaCrHMb@cClHcC|H??|BzAzB|AjC|AfCbB??Sj@K\GZK`@Ml@ERQt@AFSr@Wp@OVGLOVMNILIFQNYPOF[Ja@H[DSBOBMDGDOFIDMHIHKNMPGNKRELGPOl@I\ENOv@Id@Mr@G\Ml@UdAMl@Oh@GRKTO\EHMRA?GNEHWf@IRIRK\EPELMl@[jBe@dB??gBvFg@bB}AbFoFrP_BbF,cm}wFbnobMSp@Qf@??bCnBzBjBzBxA`CbB|@l@
21B98CAC5B31414B9446D381D38EEC7F,5/30/13 9:11,5/30/13 9:35,2,-73.956062,40.77198,-74.001793,40.755711,18,CRD,0,0.5,3.6,0,22.1,5/30/13 9:43,6,ygzwFdpkbMrBxA~B|A|B|A~@p@z@j@lClB??W|@ELGNELEFGJEHGNGPKZcBfFk@hB{AzE}BlHQf@}BlHgBpF_@lA??hC~A|@j@~@n@bBhAVPzBxA|BxA`@XxAbA??Oj@CPCPCTAXAR?N?L?P@b@?@?LBt@?Z?P?DA\?TCVC`@?HMr@Mp@CNCPA@?BEP?@ADEPERMh@GVK\M^GLGNk@jAKPGJCDKPKRs@jAGLg@x@MTYh@OZ]r@i@hA_@v@e@|@GLQZCBUb@Yb@a@l@a@p@SVMREJGHO`@??iFvP??fAr@v@f@PN|@`@x@r@t@d@f@^NJnAz@h@^~BtAjBpALHbCzA??p@d@hAt@dC`BfC`B|BxA|BxAzB~AzBxAzBtA~B~AxBzA|BzAzBxA|@h@`An@zBzAtA|@d@\~BxAr@f@rAz@pBxAvA|@r@d@xBxA|@j@`Aj@tBrA|@r@|@h@~BzApAz@p@b@??y@bCu@dCg@~Ag@~AWv@Wt@_AvCENYz@GPKZGRaBjF,cbwwFfntbM`BkFFSJ[FQX{@DO~@wCVu@Vw@f@_Bf@_Bt@eCx@cC??bC~AjBrAb@XbBlAd@Xv@h@XP~B~AbAl@x@h@nBpADDv@f@fAv@|BtA|@j@z@h@r@f@nA|@??rF_Q|DaM
9AAAA2F956089FE51E971AC4941548CB,3/15/13 6:16,3/15/13 6:36,1,-74.010429,40.711983,-73.870644,40.773811,32.5,CRD,0,0.5,6.5,0,39.5,3/15/13 8:10,6,opnwF|bvbMc@Q??jCkH??Dc@@G?GAGAOOaAm@}Da@cCMq@Ik@??CGCCGc@C[AK?G?K@M@Q@KBIBGDKHSFKFOHUNi@Ne@@ADM?ABK`AmBDEBElA}An@q@hA}AjA}A^i@^g@p@}@vAwB\m@?A@AFG?AZ_@V[BC?ARUJO@A@ALS@??AJM@ALQDI`@i@Xa@d@m@RYNS`DoEZ_@~BeD~CaERUJOJObAqAZa@dAyAdAyAPWBA?ADEFKl@y@l@y@h@s@@C@??A@?LQT[f@q@V]T[f@q@BCFIFK@?vByCz@mANUJSVc@FMHM?ALU|@}AJSHIFGLKHGFGFCHEHCHCJCHAHAHAJAP?~A@nAD~ELdBDt@@T?^B???_@@UBcBHaE@eBHmHBgB@g@@gAB{CBo@@uB@_@??Gq@Cc@Ga@Os@Ou@Ic@GWCQASCc@?E?Y?CBeCGS??BcB@A@wABg@HuEHsE^cYH{GF_EH_HHcGHaF@aA?YASAg@AMAMEe@EWO_AGUEUSg@O_@Yi@OSSYWYOQ_@[QMSMQIQIg@O]Kk@Oa@I_@IMCC?UEoAWaB[}@Qu@QYIC?OEm@SwAe@iBq@g@Ug@WkB}@cAe@iCoAm@Y{Au@oQqIMG}@c@sEyBmDgB_DgByFgDu@c@sBiAuA{@s@a@]UYS]Y]Wc@a@[Ye@a@Y]SSIMKKYYWYy@}@s@{@SWa@i@gA_Bg@s@i@{@c@o@k@aAk@cAMWQY{B_Eg@{@a@u@wAiCeAqBe@{@g@eAg@y@wAqCyAqCa@{@_AkB}@mB{@kBi@cAe@{@QYk@_A}@uA}@wAWa@Ym@g@iAs@_B_AoBq@}Aw@eB]}@Um@GOEW{@}ESoAYeBCKG[?CGa@c@cCE]Km@Ik@E[GYIg@G]S{@I[Oe@Si@GQISAEMYSe@O[MWS]MSMSU]CEEEKOKMIKCCKOSY[_@GKk@s@}AsB]c@Y]SWU[U[aAcAo@o@MKKKA?USu@m@gA{@mAs@yA{@mAo@iAq@s@c@AAs@_@QMk@YQMQOMKUQMMY[WWMOMOMOOSMQOUOUMUMUO[MSKUKUM[MWIWKWIYKWIWIYIYGYIYGYIg@Mi@Kg@Ki@OcAM}@Ga@UcCE[?AC_@Gw@GmAAYCw@EwACoACw@Cs@Em@k@iICo@E}@aAeN_AcNC_@K}AO{BGi@Ik@Ik@G_@Km@UcAQs@Ma@e@wAe@yA}AqEa@sA[cA[cAW}@[oASw@YgAYgAOe@Uo@c@iA_@u@We@Wc@]g@e@m@a@i@m@s@Ya@GGEGACCCACCCCEGICEAACAMSCCSWAA]c@qBmCgAwAsAgBgAwA?Aa@g@e@k@OUYc@c@i@g@m@UQMKCAGGc@W]Qa@O[KYE]Gk@Ew@A[BUBw@Ja@HeAb@kAb@gCtAiB|@aAl@QJQJMFA?EBQJmAn@OJ{Az@g@Vk@TG@MDo@L{@JY@Y@gAJeAHu@Fo@P_@JC?QHSH[Na@To@\yAv@m@Xo@^m@\g@X??k@Pe@PiDlAc@Li@LGBA?w@Pi@Hi@Hc@BOBU@Y?M?Y?UAGA]CWGUEMEIC_@M[Kg@Sk@YoAs@g@]WOg@[MIoBsAeDqBgDqBMI]Wo@_@i@]_@W]W]a@_@g@]k@a@m@Y_@[YYWGEMGGEIEMEAAGCc@K??MCg@Mi@SYOUSQQOSOWMWS{@ESCKAKAK?AAOAKCmBCmAC{@EqAEm@AMAGACEIAK?WAWEa@A_@KqA?CA??AEk@Q_Cc@wDK_AO}@G]_@_Cg@{C[cBk@aCo@gCi@iB_@mAe@sAk@}Ae@mAo@}Ae@eAg@gAqAqCm@oAO[c@aAe@}@Uk@a@kAYaAMa@U}@EQ]{A[mBOuAACCW?CCKEg@QwA??H}A@uAPiI@q@?[A]A[C]E[ESEQ??Se@ACCEO[CGACCCGIOSQOMMAACCMKSOSMSMOIQGOGMEOCQCMAO?WFG?KBIBUF??]\QNIJ,eszwFvzzaMCDORGRQh@Ut@I\GXEZCXCZA\?\?Z@ZB^BTDt@DZHTHVLXLVLNFNJH@?LFPDVDN?NALALCXKTOTOVWRWR_@Rm@HYNW??Jq@Hw@@[@YBmABy@?A@OD{AC[@I?I?K?E@E?E@G@G@I@G@I@GDKBIDKBI@EBIVy@Zy@P]N_@b@eAZu@Xq@??@M?G?G?EAIAG?EAGCCCECEEC[[Y]c@_@??QWAACCACACACAC?C?EAC?E@C?C?C@C?C@C@C@C@A@C@A@A?A@ABA@ABA@ABA@?B?B?D?B@B?B@D@D@BDBBFH`@\??JLnBzBlBzBPVLZFRFTFVF`@??@\G\CNGXIRKVsAdCS`@aBdDQn@Kv@Gt@?P?f@Dh@BPJn@Nr@TnA??m@?IAMGIGIIEIEMCMAM?e@?uA@iEBcCX{D??|@oClAwCb@y@Ti@@ALWnCyE~BoDtC{DxCeDbEcELM`Aw@nEkDpB{Aj@a@|AiAfAy@ZYzC}BdA}@?AJI`BgBv@qAVe@Ra@Vm@b@gAPe@l@wBXcAf@yA\s@^q@v@gANOBCd@c@FEj@i@j@g@BALK@?NKBAZSJKf@WbAi@dAc@LGd@SNEx@WhAYbB]rAUfAWl@K\GT@`@KfCo@`Bi@vAm@tB}@|BaA~CoAdCcAd@Uh@[t@e@pA{@hFuDlA}@PK@A~A_AjAq@RKpAo@r@]|Am@nAe@j@U`Bk@jAe@`DeA~Bq@zBg@hB_@bCa@^Gh@K@?REDAd@IZG`AKvAQtAOpAClBItCM`AGdAMpB[fAWbAYzAm@@?NG~@c@~BiAl@_@`@Yv@k@ZUf@]jDkDrDcEx@{@lAkAbA}@bA{@~AiAv@k@x@g@x@e@~FkC@ABATKjBo@@?h@SbBo@lAe@~BeApCwAJGpCeBlAu@TO?A@?vI}GpDaDFGvBwBdBeBp@y@v@_Af@u@HQ??JIDGFGDIFODKJUNa@Pk@Rs@PoARuALs@d@aCJs@@CBO@C?EBK^sBVoADKBKNc@\s@@?DKDGJWLU@?BGJORYT[nAsA~AuAzAeABABC^SZG??h@_@XS@?l@e@FCj@e@x@s@b@c@l@q@`AqAJOr@_Ab@m@|@kALOPQn@s@b@a@LMFIx@s@@ADEZUb@YBATOnAu@tA_Av@a@@?HEl@[xE{BJEpBcALIDAh@Yj@Y|DcB`C}@DCJCn@UfE{APG`@M?ABADAx@[zHkCn@UbAg@fCcAzCuAj@Ud@Uj@YDCd@UxAu@@ANIFCDCf@WrGiDbBy@vAm@`Bu@VOPKZKpAo@tCoAlB_ALGPIvNyGjCiAnDcBpBaALGNIxBgAd@Sh@YtB}@zHuCtDwAJEbOkFxAi@~L{Ex@a@\IpCgA~IkDb@OZI@A^Kn@ORGZIXGLCZGLCZEb@If@GZCp@C`EI|G@nDLH?\@@?^@zCH`AJp@FjAPRB^D~Bd@VFRDn@PhA^@?F@z@VDBBBDBDBD@FBLBPFRH\Pd@T\Th@\LJz@r@ZZ^b@\ZtAnAJFRNHDfD~CrBjB|@p@bAt@ZRXNd@XTLFBDBv@^hBt@bBf@`B\^HJ@h@FJ??@T@JBRBT@TBT@T@R@V@T?T@T?T?p@CN?TATAd@ANCZCn@Ir@K`AQn@OTGz@Uz@[r@YLETM@ARI`@SlBgArBiAfBkApA{@bAw@hA{@?ALIxAmAbBwA~CsCdAcA|AcBhBsBv@aAPWNMPWNULUNWLUJWLWJWJWJUJWHWJWHWHYH[FWHYF[FYF[FYFYD[D]BYD[D[B]B[DY@[@]By@@q@@o@As@?Q?]A_@AOAc@C}@Aa@AI?SA[??He@LmADy@@K@o@?k@??D[@W?SA}@Ak@B_@?K@QAO?K@O?M?K@MBO@OBM@OBI@G?E?GAC?CAGAI@E?C?C@Q??HCBCBCDCDCZ_@hAs@v@k@bBiAVUXMFATCHA@ALA@AHCJIPQJOFKNWJ[FSPq@Hu@??Z]HK
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 5:50,10/9/13 5:56,1,-73.978973,40.785534,-73.980957,40.759972,8,CSH,0.5,0.5,0,0,9,10/9/13 6:04,6,m||wFd_pbMx@j@`CvAfCdBdCfBhC`ApCn@rCn@pCj@nCh@jAVvARvBPp@?tAFL?v@@dBD|@BbDBzCH~CDlDEl@At@C|@?bDE`DAhDGdA?`BA\Ap@@P?Z@??FLBBBBB@D@B@B@D@D?@?D?D?@ALEHCDE@CBC@CBCDIBO@E@G?E?G@E?G?GNMFCDCDADAF?F?v@L\D|@HhAF~APp@HP@D?B?HB|Bf@d@L^JD@FBTFb@LPFrB~@f@VzAr@hBbAVNx@d@`An@??HWVu@b@uA~DeMJ[,o}wwFnkpbMd@wA??aC{AyByA??rFcQXaA??|BxAzBxAv@f@RLp@b@|B|A|BvA|BzAzBzAzBzAl@`@nAx@bC`Bb@XdBdAbBjATNzBxAzBzAxBtAzB|AzBtAfC|AbCdB|BzAxBvAzBvAzBzAxBzAfBhAPL|BzA|BvAn@`@XRXRJFdAp@RPr@d@dCdBzBtArBtAtBtAtBrAtBrArBvA|B~AxA~@LH`@VjCfB|BtA~B~A??IX
EEC9C6596BD11B4F213367BEF164ED40,9/9/13 1:10,9/9/13 1:17,1,-73.992195,40.727421,-73.986176,40.692265,10,CSH,0.5,0.5,0,0,11,9/9/13 1:10,6,cqqwFlrrbMx@yB??jCp@vCv@nAZ`AVjCp@ZHvFzA|A`@rCp@hCv@pBl@LFTHVEzBt@fEnA~@\lDzA`ClAp@\FRHJJD??HSPa@JWHOHKFIDGFGBCNMFGHGFGDCFIfFuBNIBA@AVKTMTKXMBADC@?NI`Bu@HE@ADCNI|As@TM@A@?@?NIvAq@XM@??A@?\O`Bw@dAc@bAc@lAk@p@Yn@[l@YvBaArHkDTKRKrAm@ZQbEuBx@e@x@e@b@S`@QvAo@TKVK~Au@b@U~As@VM?AVM~@a@DCv@]^Q@?`@Qd@U@ARIb@Sr@[@ABAn@YDCXMHCRKTK@?PKBAHCv@_@nDaBdBw@bAWXMHD??hAa@^MFCp@UbCaA^QXMpD{APIv@YbAa@nAk@`@QhA_@`Bk@rCiA??GzCExDGxDEtD,eujwFrlqbMARGjE??iCEk@Ci@AsACcBCiCEiCEiAE??@eBHmHBgB@g@??a@RsDtAYJ??MJUHm@TOF_Bz@eBv@oD`Bw@^IBC@QJA?UJSJIBYLEBo@XC@A@s@Zc@RSHA@e@Ta@PA?_@Pw@\EB_A`@WL?@WL_Br@c@T_Bt@WJUJwAn@a@Pc@Ry@d@y@d@cEtB[PsAl@SJUJsHjDwB`Am@Xo@Zq@XmAj@cAb@eAb@aBv@]NA??@A?YLwAp@OHA?A?A@UL}Ar@OHEBA@IDaBt@OHA?EBC@YLUJULWJA@C@OHgFtBw@\g@RQFkB|@??aCmAmD{A_A]gEoA{Bu@GQUIWIqBi@iCw@qCs@OGOCCAEAs@Q_D}@wA_@YI??IXw@~Cq@jCAn@Id@UdA_@tA??SQUSWUsAcAQOMKs@e@y@k@QIQKqBwAmB{A??`AoCTk@
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 7:24,2/6/13 7:34,1,-73.977386,40.77449,-73.952568,40.789452,10.5,CRD,0,0.5,1,0,12,2/6/13 7:41,6,gwzwF|tobM}AgA{ByAiCcBgCcBaC}A{B{A}B{AgCcB}FwDe@[yE}CUMuBmA{B_B}ByA_C_BiCeBgAq@{@m@}B{A}B{A_C{A{B{A}ByAmBoAMK_CyA{B}AgCaB??Xw@??AQ?I?G?K?KCMKw@Iq@E[CY?_@@c@@Q?E@GDUFUDOH[V}@Vs@Tk@Xo@\s@^m@T_@Tc@Rc@Pi@Le@Ls@Fe@Dk@Fc@Jk@Lm@Tu@~@yCHY@CFQf@{A`@k@PSNKBAXONEREb@GZGZQBA@AFIFOHQH[??fC}H??eC_BkBmAQOgAs@y@k@s@e@,_u}wFjzjbMcEoC??gC`I??fC~AxBvAxB|AnAx@j@`@??gAdD}@nCg@zAGPABIX_AxCUt@Ml@Kj@Gb@Ej@Gd@Mr@Md@Qh@Sb@Ub@U^_@l@]r@Yn@Uj@Wr@W|@IZENGTETEFABCHG\EXCRENCLGNEHIJQTIJKX[|@??mFxP??dAp@`Ap@jAv@
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 7:41,2/6/13 7:57,1,-73.967789,40.792484,-73.975395,40.75489,13.5,CRD,0,0.5,2.8,0,16.8,2/6/13 8:14,7,ch~wFzymbMHDp@b@zBzA~BzAzBzA`CvAzBxA|BzA|BxAzBdBl@b@vA~@fC`B|@j@`Al@|B~Aj@^VPx@h@d@XZNdAl@xBvAfCbBfCbBr@f@dAr@bCzA~B|A|BzA|BzAhCdBfC`BzB~AzBtA~BzAxB|A|BxAfAr@v@f@PN|@`@??|@?bDE`DAhDGdA?`BA\Ap@@P?Z@??FLBBBBB@D@B@B@D@D?@?D?D?@ALEHCDE@CBC@CBCDIBO@E@G?E?G@E?G?GAC?EAEAEACACCEACAE?E?E?G@K?IBS@OBOnAaE`@sA\}@XeAjDqKb@uA^oA|EeOJ[L_@\cA??`CzAhCdBdC`BzBxAzB`B|BxAzBxA|BxAzBxAv@f@RLp@b@|B|A|BvA|BzA??fC_IlAyDFWVw@Pe@Ng@??OEk@a@,i}vwFziobMcAo@??O^]jASr@q@pBY`A??}B{A{B{A}ByA}B{A}ByA{B{A{ByA}B{A}ByAeCcBgCeB{BwAiAu@s@c@{B{A}B{A{ByA}B{A{ByA}B{A_C{AyByA}ByA}B}A{B{AgCaBgCcB_C{A}B{A_C}A_C{A}B}AgCaBgCeBw@g@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 6:04,10/9/13 6:06,1,-73.995117,40.734188,-74.001465,40.737263,3.5,CRD,0,0.5,0.5,0,4.5,10/9/13 6:11,7,_{rwF~dsbMcGfRsEtNENCHAHAF?H?H??MFsB`AOH,wnswFpltbMuAr@??DSFUHW`A{CnF}P??_CwAkCcBeCiBcC}AsBsAsBuAsBsAuBuAuBuAyByAoAw@KIGEa@YeCaByBwA}ByA{B{AwBwA}ByA{ByA{ByA{B{AYS
EEC9C6596BD11B4F213367BEF164ED40,9/9/13 1:10,9/9/13 1:17,1,-73.992195,40.727421,-73.986176,40.692265,10,CSH,0.5,0.5,0,0,11,9/9/13 1:25,7,cqqwFlrrbMx@yB??jCp@vCv@nAZ`AVjCp@ZHvFzA|A`@rCp@hCv@pBl@LFTHVEzBt@fEnA~@\lDzA`ClAp@\FRHJJD??HSPa@JWHOHKFIDGFGBCNMFGHGFGDCFIfFuBNIBA@AVKTMTKXMBADC@?NI`Bu@HE@ADCNI|As@TM@A@?@?NIvAq@XM@??A@?\O`Bw@dAc@bAc@lAk@p@Yn@[l@YvBaArHkDTKRKrAm@ZQbEuBx@e@x@e@b@S`@QvAo@TKVK~Au@b@U~As@VM?AVM~@a@DCv@]^Q@?`@Qd@U@ARIb@Sr@[@ABAn@YDCXMHCRKTK@?PKBAHCv@_@nDaBdBw@bAWXMHD??hAa@^MFCp@UbCaA^QXMpD{APIv@YbAa@nAk@`@QhA_@`Bk@rCiA??GzCExDGxDEtD,eujwFrlqbMARGjE??iCEk@Ci@AsACcBCiCEiCEiAE??@eBHmHBgB@g@??a@RsDtAYJ??MJUHm@TOF_Bz@eBv@oD`Bw@^IBC@QJA?UJSJIBYLEBo@XC@A@s@Zc@RSHA@e@Ta@PA?_@Pw@\EB_A`@WL?@WL_Br@c@T_Bt@WJUJwAn@a@Pc@Ry@d@y@d@cEtB[PsAl@SJUJsHjDwB`Am@Xo@Zq@XmAj@cAb@eAb@aBv@]NA??@A?YLwAp@OHA?A?A@UL}Ar@OHEBA@IDaBt@OHA?EBC@YLUJULWJA@C@OHgFtBw@\g@R??IPKTGNABELCJGXGRCJ@Pq@lCETSt@I\Qt@??dFjC`ChA`BM|Da@??o@pB]hA??yAF
