medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 12:32,10/9/13 12:39,1,-73.948807,40.773853,-73.961662,40.774361,6.5,CRD,0,0.5,1.4,0,8.4
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 12:41,10/9/13 12:45,1,-73.961624,40.774368,-73.954681,40.778942,5,CRD,0,0.5,1,0,6.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 12:50,10/9/13 13:13,1,-73.952904,40.776581,-73.97847,40.759205,15,CRD,0,0.5,3.85,0,19.35
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 13:14,10/9/13 13:28,1,-73.978241,40.757679,-73.991776,40.744263,10,CRD,0,0.5,1,0,11.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 13:33,10/9/13 13:37,1,-73.995415,40.745029,-73.992668,40.7407,4.5,CRD,0,0.5,1.5,0,6.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 13:40,10/9/13 13:57,1,-73.990974,40.739803,-73.962158,40.773075,14,CRD,0,0.5,3.6,0,18.1
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:00,10/9/13 14:15,1,-73.959991,40.775928,-73.963959,40.807819,13.5,CRD,0,0.5,2.8,0,16.8
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:36,10/9/13 14:40,1,-73.990562,40.771133,-73.982864,40.767757,4.5,CSH,0,0.5,0,0,5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:41,10/9/13 14:53,1,-73.982712,40.767513,-73.97065,40.760887,8.5,CRD,0,0.5,1.8,0,10.8
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 14:56,10/9/13 15:08,1,-73.967468,40.760452,-73.955315,40.782555,9.5,CSH,0,0.5,0,0,10
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:25,10/9/13 15:29,1,-73.955093,40.780228,-73.956032,40.773472,4.5,CSH,0,0.5,0,0,5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:36,10/9/13 15:44,1,-73.963753,40.768196,-73.978531,40.756889,7,CRD,0,0.5,1.5,0,9
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:45,10/9/13 15:54,1,-73.9785,40.756748,-73.991478,40.74992,7.5,CSH,0,0.5,0,0,8
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 15:56,10/9/13 16:13,1,-73.991486,40.749889,-73.984634,40.719101,15,CSH,0,0.5,0,0,15.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 16:17,10/9/13 16:23,1,-73.987267,40.719803,-73.980408,40.728725,6,CSH,1,0.5,0,0,7.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 16:45,10/9/13 16:56,2,-74.001686,40.740936,-73.983765,40.764851,9.5,CRD,1,0.5,2.2,0,13.2
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 16:58,10/9/13 17:08,1,-73.986816,40.766712,-73.994476,40.755947,8,CRD,1,0.5,2,0,11.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:12,10/9/13 17:17,1,-74.002365,40.745239,-74.002846,40.730782,6,CSH,1,0.5,0,0,7.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:18,10/9/13 17:25,1,-74.002708,40.730534,-73.989975,40.744514,7,CRD,1,0.5,1.5,0,10
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:28,10/9/13 17:41,1,-73.987419,40.744919,-74.002159,40.755695,10,CSH,1,0.5,0,0,11.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:44,10/9/13 17:55,1,-74.005524,40.751034,-74.003113,40.724411,9.5,CRD,1,0.5,0,0,11
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 17:58,10/9/13 18:44,1,-74.004074,40.725361,-73.905273,40.887264,44,CRD,1,0.5,12.06,2.44,60
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:09,10/9/13 19:17,1,-73.962349,40.810535,-73.969315,40.793564,8,CSH,1,0.5,0,0,9.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:20,10/9/13 19:23,2,-73.972847,40.793159,-73.972458,40.786766,4,CSH,1,0.5,0,0,5.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:23,10/9/13 19:29,2,-73.972443,40.786758,-73.954994,40.784245,6.5,CRD,1,0.5,1,0,9
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:35,10/9/13 19:45,1,-73.962952,40.778088,-73.985909,40.77673,9.5,CRD,1,0.5,1,0,12
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 19:51,10/9/13 20:01,2,-73.983765,40.773582,-73.959068,40.777233,9.5,CRD,1,0.5,2.75,0,13.75
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 20:11,10/9/13 20:22,2,-73.964951,40.769154,-73.962273,40.794739,11,CRD,0.5,0.5,2.4,0,14.4
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 20:34,10/9/13 20:42,4,-73.982574,40.782295,-73.983482,40.764771,8,CRD,0.5,0.5,2.25,0,11.25
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 20:44,10/9/13 20:55,2,-73.983017,40.764412,-73.955582,40.774521,9.5,CSH,0.5,0.5,0,0,10.5
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 21:09,10/9/13 21:17,1,-73.955757,40.77961,-73.938919,40.804848,9,CRD,0.5,0.5,2,0,12
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 21:33,10/9/13 21:42,1,-73.979721,40.784607,-73.977997,40.766354,8,CRD,0.5,0.5,1.8,0,10.8
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 21:44,10/9/13 22:01,2,-73.976044,40.765507,-74.002068,40.728146,15.5,CRD,0.5,0.5,4.1,0,20.6
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:03,10/9/13 22:21,2,-74.001823,40.730335,-73.955414,40.719902,16.5,CRD,0.5,0.5,3.5,0,21
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:23,10/9/13 22:42,1,-73.955414,40.719902,-73.9562,40.768936,23.5,CRD,0.5,0.5,4.9,0,29.4
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:44,10/9/13 22:54,1,-73.958,40.769463,-73.987427,40.722408,16,CRD,0.5,0.5,3.4,0,20.4
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 22:55,10/9/13 23:03,2,-73.987747,40.721306,-73.949669,40.713985,10,CRD,0.5,0.5,2.2,0,13.2
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 23:10,10/9/13 23:26,1,-73.957848,40.722034,-73.971481,40.673485,18,CRD,0.5,0.5,3.8,0,22.8
