medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 19:36,9/28/13 19:44,1,-73.975792,40.748894,-73.974243,40.758095,6.5,CRD,0,0.5,1.4,0,8.4
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 19:47,9/28/13 19:53,3,-73.972275,40.761963,-73.959595,40.762772,6,CRD,0,0.5,1.5,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 19:47,9/28/13 19:53,3,-73.972275,40.761963,-73.959595,40.762772,6,CRD,0,0.5,1.5,0,8
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 19:54,9/28/13 19:58,1,-73.958794,40.76405,-73.966431,40.764641,4.5,CRD,0.5,0.5,1,0,6.5
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 19:54,9/28/13 19:58,1,-73.958794,40.76405,-73.966431,40.764641,4.5,CRD,0.5,0.5,1,0,6.5
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 19:59,9/28/13 20:29,2,-73.96682,40.76408,-74.033943,40.61248,43,CSH,0.5,0.5,0,0,44
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 19:59,9/28/13 20:29,2,-73.96682,40.76408,-74.033943,40.61248,43,CSH,0.5,0.5,0,0,44
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 21:08,9/28/13 21:18,2,-73.997566,40.718864,-74.015106,40.709038,9.5,CSH,0.5,0.5,0,0,10.5
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 21:08,9/28/13 21:18,2,-73.997566,40.718864,-74.015106,40.709038,9.5,CSH,0.5,0.5,0,0,10.5
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 21:21,9/28/13 21:26,2,-74.013947,40.709602,-74.008781,40.717381,6,CSH,0.5,0.5,0,0,7
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 21:21,9/28/13 21:26,2,-74.013947,40.709602,-74.008781,40.717381,6,CSH,0.5,0.5,0,0,7
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 21:28,9/28/13 22:09,2,-74.00856,40.719753,-73.94783,40.675133,29,CRD,0.5,0.5,6,0,36
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 21:28,9/28/13 22:09,2,-74.00856,40.719753,-73.94783,40.675133,29,CRD,0.5,0.5,6,0,36
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 22:53,9/28/13 23:03,1,-74.00457,40.721684,-74.005524,40.739895,8.5,CSH,0.5,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 22:53,9/28/13 23:03,1,-74.00457,40.721684,-74.005524,40.739895,8.5,CSH,0.5,0.5,0,0,9.5
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:06,9/28/13 23:18,1,-74.003311,40.737656,-73.995079,40.724968,9,CRD,0.5,0.5,2,0,12
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:06,9/28/13 23:18,1,-74.003311,40.737656,-73.995079,40.724968,9,CRD,0.5,0.5,2,0,12
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:24,9/28/13 23:38,1,-73.989784,40.729893,-73.958733,40.772881,13,CRD,0.5,0.5,2.8,0,16.8
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:24,9/28/13 23:38,1,-73.989784,40.729893,-73.958733,40.772881,13,CRD,0.5,0.5,2.8,0,16.8
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:40,9/28/13 23:51,2,-73.957314,40.774036,-73.942238,40.81546,14.5,CRD,0.5,0.5,3.1,0,18.6
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:40,9/28/13 23:51,2,-73.957314,40.774036,-73.942238,40.81546,14.5,CRD,0.5,0.5,3.1,0,18.6
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:53,9/29/13 0:12,1,-73.941063,40.813965,-73.98671,40.764107,17.5,CSH,0.5,0.5,0,0,18.5
3BCD8C31FAA3F956FCF1E94F56D04A60,9/28/13 23:53,9/29/13 0:12,1,-73.941063,40.813965,-73.98671,40.764107,17.5,CSH,0.5,0.5,0,0,18.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 0:38,1/18/13 0:47,2,-73.984924,40.748253,-73.984062,40.765545,8.5,CSH,0.5,0.5,0,0,9.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 1:16,1/18/13 1:18,2,-73.984962,40.748161,-73.990875,40.748924,3.5,CSH,0.5,0.5,0,0,4.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 2:05,1/18/13 2:22,2,-73.987221,40.748051,-73.923866,40.761269,17,CSH,0.5,0.5,0,0,18
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 5:11,1/18/13 5:12,1,-73.992973,40.740288,-73.995331,40.742264,3.5,CSH,0.5,0.5,0,0,4.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 5:26,1/18/13 5:33,1,-73.99292,40.740387,-73.990692,40.724277,7.5,CSH,0.5,0.5,0,0,8.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 5:59,1/18/13 6:05,1,-73.978897,40.754272,-73.98317,40.76659,7,CRD,0,0.5,2,0,9.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 6:27,1/18/13 6:37,1,-73.99408,40.751396,-74.005608,40.727421,9,CSH,0,0.5,0,0,9.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 6:48,1/18/13 6:56,1,-73.994102,40.751328,-73.975243,40.757671,8,CRD,0,0.5,2.12,0,10.62
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 7:06,1/18/13 7:12,1,-73.977165,40.753216,-73.967819,40.759373,6,CRD,0,0.5,1.62,0,8.12
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 8:47,1/18/13 8:53,2,-73.974281,40.793243,-73.965927,40.805206,6.5,CSH,0,0.5,0,0,7
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 9:00,1/18/13 9:15,1,-73.975876,40.791836,-73.964828,40.77549,11.5,CRD,0,0.5,1,0,13
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 9:18,1/18/13 9:32,1,-73.963463,40.774693,-73.965431,40.756088,11.5,CSH,0,0.5,0,0,12
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 9:44,1/18/13 9:51,1,-73.96843,40.762562,-73.971481,40.758217,5.5,CSH,0,0.5,0,0,6
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 10:33,1/18/13 10:46,1,-73.982376,40.768185,-73.953072,40.773129,10.5,CSH,0,0.5,0,0,11
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 11:20,1/18/13 11:39,1,-73.962326,40.77906,-73.991096,40.750381,13.5,CRD,0,0.5,2.8,0,16.8
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 11:53,1/18/13 12:07,2,-74.003891,40.74155,-73.989136,40.743351,10,CRD,0,0.5,2.1,0,12.6
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 12:21,1/18/13 12:31,1,-74.004478,40.741528,-73.993568,40.747135,8,CRD,0,0.5,1.7,0,10.2
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 12:51,1/18/13 12:57,1,-74.004524,40.742069,-74.002594,40.7519,6,CRD,0,0.5,1,0,7.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 13:24,1/18/13 13:33,1,-74.004242,40.741737,-73.990891,40.745445,7.5,CRD,0,0.5,2,0,10
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 14:03,1/18/13 14:16,1,-74.004021,40.741516,-73.985298,40.754917,10,CRD,0,0.5,2.62,0,13.12
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 14:32,1/18/13 14:40,1,-74.004784,40.742016,-73.990067,40.741676,6.5,CRD,0,0.5,1,0,8
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 14:45,1/18/13 14:56,1,-73.984161,40.746674,-73.9702,40.758133,8.5,CSH,0,0.5,0,0,9
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 16:09,1/18/13 16:12,1,-73.990616,40.740189,-73.995979,40.732796,4,CSH,1,0.5,0,0,5.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 16:53,1/18/13 17:01,1,-73.999756,40.743439,-73.994003,40.75135,6.5,CSH,1,0.5,0,0,8
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 17:10,1/18/13 17:20,1,-73.983017,40.766651,-73.984962,40.775265,7.5,CSH,1,0.5,0,0,9
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 17:24,1/18/13 17:34,1,-73.981621,40.778656,-73.96978,40.799515,8.5,CSH,1,0.5,0,0,10
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 17:36,1/18/13 18:06,1,-73.971077,40.798336,-73.967697,40.752186,21,CRD,1,0.5,2,0,24.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 18:11,1/18/13 18:30,1,-73.970955,40.755821,-73.979172,40.783512,14,CRD,1,0.5,1,0,16.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 19:23,1/18/13 19:26,1,-73.965759,40.774422,-73.959282,40.775124,4.5,CRD,1,0.5,1.2,0,7.2
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 19:45,1/18/13 19:54,1,-73.972275,40.763538,-73.983612,40.749931,7.5,CRD,1,0.5,0,0,9
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 20:06,1/18/13 20:16,1,-73.980743,40.75301,-73.955734,40.768093,9.5,CRD,0.5,0.5,1,0,11.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 20:17,1/18/13 20:22,1,-73.955582,40.768265,-73.966064,40.76527,5.5,CRD,0.5,0.5,0.9,0,7.4
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 20:36,1/18/13 20:57,3,-73.962036,40.779453,-73.993736,40.727955,16.5,CSH,0.5,0.5,0,0,17.5
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 22:12,1/18/13 22:16,2,-73.973526,40.763638,-73.977425,40.753567,5,CSH,0.5,0.5,0,0,6
4C4A0AFC432A1A87E97ED8F18403FF6E,1/18/13 22:51,1/18/13 22:59,2,-73.984955,40.74823,-73.991005,40.755878,7,CSH,0.5,0.5,0,0,8
8139A6C9596767B37F84DACB7E200BDD,2/11/13 0:02,2/11/13 0:27,6,-73.863464,40.769997,-73.981827,40.772884,34,CRD,0.5,0.5,6.9,4.8,46.7
8139A6C9596767B37F84DACB7E200BDD,2/11/13 0:30,2/11/13 0:33,6,-73.984039,40.77029,-73.991364,40.760418,4.5,CRD,0.5,0.5,1,0,6.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 0:33,2/11/13 0:34,6,-73.992691,40.763393,-73.988503,40.761608,3,CRD,0.5,0.5,1.05,0,5.05
8139A6C9596767B37F84DACB7E200BDD,2/11/13 0:42,2/11/13 0:52,6,-73.98848,40.764156,-73.983498,40.744232,9,CSH,0.5,0.5,0,0,10
8139A6C9596767B37F84DACB7E200BDD,2/11/13 1:11,2/11/13 1:20,6,-74.009338,40.715416,-73.984299,40.695282,11,CRD,0.5,0.5,2.3,0,14.3
8139A6C9596767B37F84DACB7E200BDD,2/11/13 5:54,2/11/13 6:05,1,-73.991119,40.717442,-73.989372,40.747963,11.5,CRD,0.5,0.5,2,0,14.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 6:08,2/11/13 6:13,1,-73.991081,40.755531,-73.980446,40.751774,5.5,CSH,0,0.5,0,0,6
8139A6C9596767B37F84DACB7E200BDD,2/11/13 6:16,2/11/13 6:31,2,-73.983192,40.738708,-73.98719,40.770958,13.5,CRD,0,0.5,2.7,0,16.7
8139A6C9596767B37F84DACB7E200BDD,2/11/13 6:34,2/11/13 6:47,1,-73.977364,40.784359,-73.953224,40.767639,10.5,CSH,0,0.5,0,0,11
8139A6C9596767B37F84DACB7E200BDD,2/11/13 6:51,2/11/13 7:05,1,-73.955093,40.777248,-73.991081,40.74897,13.5,CSH,0,0.5,0,0,14
8139A6C9596767B37F84DACB7E200BDD,2/11/13 7:24,2/11/13 7:33,1,-73.994316,40.751122,-73.971985,40.75148,8.5,CSH,0,0.5,0,0,9
8139A6C9596767B37F84DACB7E200BDD,2/11/13 7:36,2/11/13 7:39,1,-73.968697,40.754295,-73.972977,40.755322,4,CRD,0,0.5,0.8,0,5.3
8139A6C9596767B37F84DACB7E200BDD,2/11/13 7:41,2/11/13 7:43,2,-73.975281,40.752033,-73.978409,40.747936,4,CSH,0,0.5,0,0,4.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 7:54,2/11/13 8:17,1,-73.981445,40.742271,-73.919006,40.758987,18,CRD,0,0.5,3.6,4.8,26.9
8139A6C9596767B37F84DACB7E200BDD,2/11/13 8:18,2/11/13 8:54,1,-73.922089,40.760502,-73.98468,40.74847,24,CSH,0,0.5,0,0,24.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 8:57,2/11/13 9:14,1,-73.984138,40.746517,-73.979126,40.761929,12,CRD,0,0.5,1,0,13.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 9:20,2/11/13 9:26,2,-73.977814,40.773594,-73.969818,40.7845,6,CRD,0,0.5,1,0,7.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 9:27,2/11/13 9:38,1,-73.967117,40.788101,-73.94249,40.786343,9.5,CRD,0,0.5,2.38,0,12.38
8139A6C9596767B37F84DACB7E200BDD,2/11/13 9:41,2/11/13 10:13,2,-73.948097,40.782856,-73.990028,40.763981,22,CSH,0,0.5,0,0,22.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 10:25,2/11/13 10:39,1,-73.986702,40.779091,-73.960899,40.775879,11,CRD,0,0.5,1.5,0,13
8139A6C9596767B37F84DACB7E200BDD,2/11/13 10:41,2/11/13 10:55,2,-73.95903,40.774891,-73.982925,40.743664,11.5,CRD,0,0.5,2,0,14
8139A6C9596767B37F84DACB7E200BDD,2/11/13 11:11,2/11/13 11:23,3,-73.986938,40.739262,-73.985062,40.753681,9.5,CSH,0,0.5,0,0,10
8139A6C9596767B37F84DACB7E200BDD,2/11/13 11:26,2/11/13 11:39,2,-73.980209,40.760834,-73.994148,40.758308,9.5,CRD,0,0.5,1.9,0,11.9
8139A6C9596767B37F84DACB7E200BDD,2/11/13 12:09,2/11/13 12:18,2,-73.988647,40.768955,-73.970413,40.793922,9,CRD,0,0.5,1.8,0,11.3
8139A6C9596767B37F84DACB7E200BDD,2/11/13 12:21,2/11/13 12:23,2,-73.970428,40.788933,-73.970779,40.783394,4,CRD,0,0.5,0.8,0,5.3
8139A6C9596767B37F84DACB7E200BDD,2/11/13 12:27,2/11/13 12:38,1,-73.975098,40.782589,-73.982292,40.772533,8.5,CSH,0,0.5,0,0,9
8139A6C9596767B37F84DACB7E200BDD,2/11/13 12:59,2/11/13 13:38,3,-73.987236,40.75935,-73.962685,40.663425,31,CSH,0,0.5,0,0,31.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 17:12,2/11/13 17:21,6,-73.983002,40.750721,-73.995605,40.726818,9,CRD,1,0.5,2,0,12.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 17:23,2/11/13 17:31,6,-73.996399,40.725826,-73.985474,40.7327,7.5,CRD,1,0.5,1.7,0,10.7
8139A6C9596767B37F84DACB7E200BDD,2/11/13 17:34,2/11/13 17:40,6,-73.982254,40.731606,-73.976738,40.743595,6.5,CSH,1,0.5,0,0,8
8139A6C9596767B37F84DACB7E200BDD,2/11/13 17:42,2/11/13 17:53,6,-73.979042,40.740501,-73.98143,40.751118,8.5,CRD,1,0.5,1,0,11
8139A6C9596767B37F84DACB7E200BDD,2/11/13 17:54,2/11/13 18:07,6,-73.983002,40.752052,-73.994896,40.728844,10.5,CRD,1,0.5,1,0,13
8139A6C9596767B37F84DACB7E200BDD,2/11/13 18:13,2/11/13 18:22,6,-73.993774,40.741417,-73.98468,40.732697,7.5,CRD,1,0.5,1.5,0,10.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 18:24,2/11/13 18:29,1,-73.988274,40.73122,-73.99292,40.723408,5.5,CRD,1,0.5,1,0,8
8139A6C9596767B37F84DACB7E200BDD,2/11/13 18:30,2/11/13 18:48,6,-73.993912,40.722603,-73.995728,40.759193,15,CRD,1,0.5,2.5,0,19
8139A6C9596767B37F84DACB7E200BDD,2/11/13 18:52,2/11/13 18:56,6,-73.99231,40.759026,-74.000069,40.758396,4.5,CSH,1,0.5,0,0,6
8139A6C9596767B37F84DACB7E200BDD,2/11/13 19:02,2/11/13 19:10,6,-74.000633,40.757771,-73.991936,40.755787,7,CRD,1,0.5,1.6,0,10.1
8139A6C9596767B37F84DACB7E200BDD,2/11/13 19:11,2/11/13 19:24,6,-73.993408,40.756535,-73.9814,40.741112,10,CSH,1,0.5,0,0,11.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 19:31,2/11/13 19:40,6,-73.988373,40.741146,-74.002968,40.750526,7.5,CSH,1,0.5,0,0,9
8139A6C9596767B37F84DACB7E200BDD,2/11/13 19:46,2/11/13 19:52,6,-73.999191,40.754417,-74.003914,40.742023,6.5,CRD,1,0.5,2.25,0,10.25
8139A6C9596767B37F84DACB7E200BDD,2/11/13 19:53,2/11/13 20:02,6,-74.00119,40.741581,-73.987885,40.735386,7,CRD,1,0.5,1.6,0,10.1
8139A6C9596767B37F84DACB7E200BDD,2/11/13 20:07,2/11/13 20:29,6,-73.986465,40.740032,-73.937027,40.855133,31,CRD,0.5,0.5,7.88,0,39.88
8139A6C9596767B37F84DACB7E200BDD,2/11/13 20:46,2/11/13 20:54,6,-73.991455,40.760056,-73.990669,40.75106,6.5,CSH,0.5,0.5,0,0,7.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 20:55,2/11/13 21:05,6,-73.991432,40.750149,-73.972961,40.753059,9,CRD,0.5,0.5,1.9,0,11.9
8139A6C9596767B37F84DACB7E200BDD,2/11/13 21:07,2/11/13 21:24,6,-73.970634,40.756096,-73.950058,40.811428,17,CRD,0.5,0.5,3.5,0,21.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 22:16,2/11/13 22:27,6,-73.941978,40.791203,-73.910645,40.819122,11.5,CSH,0.5,0.5,0,0,12.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 23:02,2/11/13 23:13,6,-73.992767,40.73402,-73.970291,40.749081,9.5,CSH,0.5,0.5,0,0,10.5
8139A6C9596767B37F84DACB7E200BDD,2/11/13 23:18,2/11/13 23:23,6,-73.971405,40.746902,-73.949409,40.776798,8.5,CRD,0.5,0.5,1.8,0,11.3
8139A6C9596767B37F84DACB7E200BDD,2/11/13 23:25,2/11/13 23:38,6,-73.947243,40.779362,-73.976784,40.763016,12.5,CRD,0.5,0.5,1.35,0,14.85
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 4:52,8/9/13 4:53,6,-73.997124,40.684647,-73.991669,40.691711,4,CSH,0.5,0.5,0,0,5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 5:05,8/9/13 5:26,6,-73.999329,40.720219,-73.7826,40.648792,52,CSH,0,0.5,0,0,52.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 5:57,8/9/13 6:02,6,-73.97905,40.730022,-73.975487,40.752342,7.5,CRD,0.5,0.5,1,0,9.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 6:05,8/9/13 6:18,6,-73.973694,40.747929,-73.973442,40.78447,13,CRD,0,0.5,2.6,0,16.1
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 6:19,8/9/13 6:23,6,-73.97364,40.784206,-73.962822,40.794128,6,CRD,0,0.5,1.8,0,8.3
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 6:34,8/9/13 6:44,6,-73.976501,40.790722,-73.980003,40.752163,12,CRD,0,0.5,1.5,0,14
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 6:51,8/9/13 6:57,6,-73.977982,40.763161,-73.986641,40.775864,7,CSH,0,0.5,0,0,7.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 6:59,8/9/13 7:17,6,-73.985344,40.778225,-74.014198,40.71384,18.5,CSH,0,0.5,0,0,19
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 7:24,8/9/13 7:34,6,-74.016113,40.715027,-73.990944,40.755623,12.5,CSH,0,0.5,0,0,13
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 7:36,8/9/13 8:04,6,-73.988251,40.759281,-73.976913,40.790009,21.5,CRD,0,0.5,3,0,25
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 8:06,8/9/13 8:09,6,-73.974709,40.793179,-73.969849,40.794685,3.5,CSH,0,0.5,0,0,4
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 8:10,8/9/13 8:13,6,-73.969376,40.795242,-73.963882,40.807598,5,CRD,0,0.5,1,0,6.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 8:19,8/9/13 8:25,6,-73.96833,40.800053,-73.967262,40.788261,6.5,CRD,0,0.5,1.62,0,8.62
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 8:28,8/9/13 8:41,6,-73.971069,40.788746,-74.000465,40.755138,12.5,CRD,0,0.5,3.12,0,16.12
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 8:45,8/9/13 9:03,6,-73.995071,40.760311,-74.001083,40.714531,16,CRD,0,0.5,3.2,0,19.7
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 9:09,8/9/13 9:35,6,-73.997696,40.72171,-74.17701,40.694878,59,CRD,0,0,11.8,10.25,81.05
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 14:13,8/9/13 14:27,1,-74.006264,40.712017,-73.946938,40.780136,22.5,CSH,0,0.5,0,0,23
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 14:34,8/9/13 14:52,1,-73.952957,40.768021,-73.999435,40.730137,19,CRD,0,0.5,3.8,0,23.3
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 14:54,8/9/13 15:11,1,-74.000221,40.732834,-73.982956,40.753361,12,CRD,0,0.5,1.5,0,14
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 15:15,8/9/13 15:23,1,-73.981621,40.751705,-73.98391,40.735275,8,CRD,0,0.5,1.6,0,10.1
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 15:35,8/9/13 15:42,1,-73.985214,40.735786,-73.97612,40.748653,7,CSH,0,0.5,0,0,7.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 15:46,8/9/13 16:03,1,-73.974396,40.750744,-73.995895,40.764141,12,CRD,0,0.5,2,0,14.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 16:04,8/9/13 16:29,1,-73.995811,40.764397,-73.983429,40.723663,18,CRD,1,0.5,3.8,0,23.3
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 16:31,8/9/13 16:54,1,-73.97921,40.72364,-73.986938,40.761471,17,CSH,1,0.5,0,0,18.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 16:56,8/9/13 17:08,1,-73.986435,40.76231,-73.95649,40.768059,10.5,CSH,1,0.5,0,0,12
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 17:10,8/9/13 17:22,1,-73.954651,40.767197,-73.980034,40.78051,11,CRD,1,0.5,1,0,13.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 17:27,8/9/13 18:10,1,-73.98217,40.776882,-73.995934,40.691299,33,CRD,1,0.5,3,0,37.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 18:22,8/9/13 18:41,1,-74.007751,40.711723,-73.987892,40.719131,13,CRD,1,0.5,2.8,0,17.3
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 18:52,8/9/13 19:01,1,-73.988075,40.732059,-73.976944,40.751968,8.5,CRD,1,0.5,1.9,0,11.9
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 19:03,8/9/13 19:32,1,-73.978081,40.752419,-73.976143,40.75145,16,CSH,1,0.5,0,0,17.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 19:34,8/9/13 19:42,1,-73.978081,40.752419,-73.98645,40.760361,7,CSH,1,0.5,0,0,8.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 19:51,8/9/13 20:04,1,-73.980164,40.760578,-73.951874,40.777889,11,CRD,1,0.5,2.4,0,14.9
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 20:09,8/9/13 20:16,1,-73.961601,40.774471,-73.979965,40.782097,7,CSH,0.5,0.5,0,0,8
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 20:17,8/9/13 20:30,1,-73.981293,40.781979,-73.982239,40.752068,11,CRD,0.5,0.5,1.5,0,13.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 20:31,8/9/13 20:35,1,-73.982285,40.751637,-73.989471,40.751911,4.5,CRD,0.5,0.5,1,0,6.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 20:42,8/9/13 20:47,1,-73.989906,40.744152,-73.978432,40.745201,5.5,CRD,0.5,0.5,1.2,0,7.7
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 20:54,8/9/13 20:57,1,-73.981529,40.746799,-73.978691,40.742706,4,CRD,0.5,0.5,0.9,0,5.9
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 21:09,8/9/13 21:20,1,-73.988876,40.750534,-74.009682,40.72311,10.5,CRD,0.5,0.5,2.2,0,13.7
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 21:27,8/9/13 21:32,1,-74.002098,40.729771,-73.996002,40.739494,5,CRD,0.5,0.5,0,0,6
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 21:39,8/9/13 21:47,1,-73.991837,40.738537,-73.984322,40.725658,7.5,CRD,0.5,0.5,1.6,0,10.1
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 21:55,8/9/13 22:05,1,-73.984909,40.736416,-73.958511,40.770622,10.5,CRD,0.5,0.5,2,0,13.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 22:09,8/9/13 22:22,1,-73.962914,40.762833,-73.994736,40.74538,12,CRD,0.5,0.5,2.5,0,15.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 22:56,8/9/13 23:07,1,-73.988091,40.749294,-73.955948,40.76786,11,CRD,0.5,0.5,1,0,13
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 23:25,8/9/13 23:34,1,-73.987312,40.760471,-73.991005,40.75061,7.5,CSH,0.5,0.5,0,0,8.5
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 23:37,8/9/13 23:46,1,-73.991341,40.749718,-73.977081,40.739017,7.5,CRD,0.5,0.5,2.4,0,10.9
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 23:47,8/9/13 23:55,1,-73.974617,40.742222,-73.988205,40.722927,10,CRD,0.5,0.5,2.1,0,13.1
9D26F18E51D1CF11ABD52A85A1793932,8/9/13 23:58,8/10/13 0:09,1,-73.991379,40.723896,-74.008698,40.738235,9,CSH,0.5,0.5,0,0,10
B33D3A4EECF3E2617C5AA7AF0D1FEABE,5/7/13 8:29,5/7/13 8:54,1,-73.943634,40.795826,-73.858162,40.731186,31,CSH,0,0.5,0,5.33,36.83
